Original_Name	Blinded_Name
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_RAPAMYCIN 2.tif	new_blind_0005
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_RAPAMYCIN 3.tif	new_blind_0006
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_RAPAMYCIN 4.tif	new_blind_0003
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_RAPAMYCIN 5.tif	new_blind_0012
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_RAPAMYCIN 6.tif	new_blind_0004
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_RAPAMYCIN.tif	new_blind_0001
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 2.tif	new_blind_0002
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 3.tif	new_blind_0008
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 4.tif	new_blind_0007
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 5.tif	new_blind_0009
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 6.tif	new_blind_0010
AVG_20201109_newchTOGab_1st.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control.tif	new_blind_0011
20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_TACC3_tubulin_control.tif	blind_0041
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_control_2.tif	blind_0052
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_control_3.tif	blind_0014
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_control_4.tif	blind_0020
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_control.tif	blind_0033
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_rapamycin_2.tif	blind_0018
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_rapamycin_3.tif	blind_0002
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_rapamycin_4.tif	blind_0048
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_rapamycin_5.tif	blind_0051
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_rapamycin_6.tif	blind_0013
MAX_20191213_CRISPR_chTOG-FKBP-GFP_IF_1st_ultra.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_CHC_tubulin_rapamycin_7.tif	blind_0061
