Original_Name	Blinded_Name
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 2.tif	new_blind_0004
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 3.tif	new_blind_0007
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 4.tif	new_blind_0006
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 5.tif	new_blind_0008
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control 6.tif	new_blind_0002
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_control.tif	new_blind_0005
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_rapamycin 2.tif	new_blind_0010
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_rapamycin 3.tif	new_blind_0011
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_rapamycin 4.tif	new_blind_0003
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_rapamycin 5.tif	new_blind_0009
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_rapamycin 6.tif	new_blind_0012
AVG_20201109_newchTOGab_3rd.mvd2 - HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_chTOGthermo_rapamycin.tif	new_blind_0001
20200302_CRISPR_chTOG-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_CHC_control_2_series_13.tiff	blind_0017
20200302_CRISPR_chTOG-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_CHC_control_3_series_14.tiff	blind_0008
20200302_CRISPR_chTOG-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_CHC_control_4_series_15.tiff	blind_0003
20200302_CRISPR_chTOG-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_CHC_control_5_series_16.tiff	blind_0064
20200302_CRISPR_chTOG-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_chTOG-FKBP-GFP_DAPI_GFPboost_tubulin_CHC_control_6_series_17.tiff	blind_0012
