file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,spindle green,0,4108.6059
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,cyto green,0,2806.921
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,mito green,0,3039.8911
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,cell green,0,2821.5352
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,spindle red,0,2472.2644
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,cyto red,0,1051.1069
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,mito red,0,1835.1134
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-01.tif,cell red,0,1686.4744
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,spindle green,1,2740.1289
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,cyto green,1,1501.5221
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,mito green,1,4200.2487
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,cell green,1,2263.6105
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,spindle red,1,1679.3768
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,cyto red,1,414.3377
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,mito red,1,1244.0539
HeLa_CLTA-FKBP-GFP_GTSE1_12345_011-18.tif,cell red,1,1099.6789
