file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,spindle green,0,812.3844
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,cyto green,0,491.7399
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,mito green,0,416.0875
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,cell green,0,488.7915
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,spindle red,0,1439.6493
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,cyto red,0,1188.398
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,mito red,0,804.4761
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-01.tif,cell red,0,992.6882
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,spindle green,1,514.0061
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,cyto green,1,477.8356
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,mito green,1,602.0869
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,cell green,1,461.2586
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,spindle red,1,1389.4624
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,cyto red,1,1136.6915
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,mito red,1,801.2111
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_011-12.tif,cell red,1,945.8175
