file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,spindle green,0,2416.8655
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,cyto green,0,611.5673
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,mito green,0,797.1936
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,cell green,0,1156.5569
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,spindle red,0,960.392
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,cyto red,0,792.504
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,mito red,0,812.4598
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-10.tif,cell red,0,840.1053
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,spindle green,1,1205.6629
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,cyto green,1,545.7983
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,mito green,1,1478.1147
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,cell green,1,1074.5595
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,spindle red,1,515.1764
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,cyto red,1,459.0554
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,mito red,1,524.4408
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 1)-28.tif,cell red,1,495.6288
