file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,spindle green,0,370.3115
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,cyto green,0,137.7399
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,mito green,0,117.1891
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,cell green,0,172.3802
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,spindle red,0,1346.6063
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,cyto red,0,637.075
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,mito red,0,395.7534
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-01.tif,cell red,0,637.4323
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,spindle green,1,266.1056
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,cyto green,1,143.9363
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,mito green,1,160.4754
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,cell green,1,171.5877
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,spindle red,1,1290.2928
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,cyto red,1,568.4582
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,mito red,1,405.1613
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_012-13.tif,cell red,1,620.4333
