file,type,time,measure
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,spindle green,0,4116.6923
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,cyto green,0,2661.0751
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,mito green,0,2506.4137
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,cell green,0,2514.7996
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,spindle red,0,2062.5079
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,cyto red,0,1399.1342
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,mito red,0,1110.2735
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-01.tif,cell red,0,1258.9641
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,spindle green,1,2644.4444
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,cyto green,1,1672.7152
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,mito green,1,4924.9535
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,cell green,1,2220.2339
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,spindle red,1,1532.5164
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,cyto red,1,1073.8224
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,mito red,1,1307.8081
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2159)_mCherry_001-17.tif,cell red,1,1059.1144
