Original_Name	Blinded_Name
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_136.tif	blind_0006
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_139.tif	blind_0008
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_140.tif	blind_0034
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_141.tif	blind_0083
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_142.tif	blind_0011
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_143.tif	blind_0019
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_144.tif	blind_0064
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_145.tif	blind_0029
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_146.tif	blind_0070
CRISPR_CLTA-FKBP-GFP_GTSE1_12345_mCherry_147.tif	blind_0022
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_080.tif	blind_0067
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_083.tif	blind_0051
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_089.tif	blind_0023
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_091.tif	blind_0003
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_094.tif	blind_0016
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_095.tif	blind_0025
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_096.tif	blind_0030
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_097.tif	blind_0010
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_099.tif	blind_0012
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_100.tif	blind_0055
CRISPR_CLTA-FKBP-GFP_GTSE1_123_mCherry_101.tif	blind_0074
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_118.tif	blind_0001
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_119.tif	blind_0077
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_120.tif	blind_0028
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_121.tif	blind_0057
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_122.tif	blind_0062
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_124.tif	blind_0054
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_125.tif	blind_0081
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_126.tif	blind_0038
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_127.tif	blind_0013
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_128.tif	blind_0033
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_132.tif	blind_0044
CRISPR_CLTA-FKBP-GFP_GTSE1_1245_mCherry_133.tif	blind_0080
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_034(1).tif	blind_0020
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_037(1).tif	blind_0053
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_038.tif	blind_0049
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_039.tif	blind_0063
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_040.tif	blind_0046
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_041.tif	blind_0047
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_043(1).tif	blind_0071
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_045.tif	blind_0045
CRISPR_CLTA-FKBP-GFP_GTSE1_12_mCherry_048.tif	blind_0079
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_102.tif	blind_0059
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_104.tif	blind_0035
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_105.tif	blind_0069
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_106.tif	blind_0015
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_108.tif	blind_0043
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_110.tif	blind_0017
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_111.tif	blind_0084
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_112.tif	blind_0037
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_114.tif	blind_0026
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_115.tif	blind_0065
CRISPR_CLTA-FKBP-GFP_GTSE1_345_mCherry_116.tif	blind_0058
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_055.tif	blind_0073
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_056.tif	blind_0075
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_057.tif	blind_0048
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_058.tif	blind_0014
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_060.tif	blind_0021
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_062.tif	blind_0082
CRISPR_CLTA-FKBP-GFP_GTSE1_3_mCherry_063.tif	blind_0042
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_065.tif	blind_0076
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_067.tif	blind_0039
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_069.tif	blind_0036
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_070.tif	blind_0004
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_072.tif	blind_0050
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_073.tif	blind_0041
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_074(1).tif	blind_0052
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_076(1).tif	blind_0072
CRISPR_CLTA-FKBP-GFP_GTSE1_45_mCherry_079.tif	blind_0032
CRISPR_CLTA-FKBP-GFP_GTSE1_WT_mCherry_150.tif	blind_0007
CRISPR_CLTA-FKBP-GFP_GTSE1_WT_mCherry_151.tif	blind_0031
CRISPR_CLTA-FKBP-GFP_GTSE1_WT_mCherry_152.tif	blind_0002
CRISPR_CLTA-FKBP-GFP_GTSE1_WT_mCherry_153.tif	blind_0066
CRISPR_CLTA-FKBP-GFP_GTSE1_n_mCherry_017.tif	blind_0078
CRISPR_CLTA-FKBP-GFP_GTSE1_n_mCherry_021.tif	blind_0061
