file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,spindle green,0,1147.8992
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,cyto green,0,647.7586
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,mito green,0,775.8106
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,cell green,0,764.1697
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,spindle red,0,3120.3762
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,cyto red,0,1679.2278
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,mito red,0,1825.9427
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-01.tif,cell red,0,1959.4113
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,spindle green,1,708.7126
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,cyto green,1,475.9548
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,mito green,1,1457.6683
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,cell green,1,755.6111
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,spindle red,1,3066.5747
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,cyto red,1,1611.2791
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,mito red,1,1656.7518
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_001.nd2 (series 1)-04.tif,cell red,1,1859.1895
