file,type,time,measure
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,spindle green,0,2164.6984
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,cyto green,0,1205.7753
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,mito green,0,1146.9237
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,cell green,0,1316.9673
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,spindle red,0,805.7736
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,cyto red,0,466.0366
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,mito red,0,421.6056
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-24.tif,cell red,0,509.6547
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,spindle green,1,1214.6514
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,cyto green,1,576.9834
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,mito green,1,1527.9899
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,cell green,1,1087.1994
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,spindle red,1,326.4176
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,cyto red,1,186.6181
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,mito red,1,239.2418
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_009.nd2-68.tif,cell red,1,246.9022
