file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,spindle green,0,506.9688
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,cyto green,0,366.7604
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,mito green,0,240.9284
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,cell green,0,326.5448
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,spindle red,0,1478.0359
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,cyto red,0,1097.6414
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,mito red,0,846.8588
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-01.tif,cell red,0,997.2631
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,spindle green,1,361.3898
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,cyto green,1,315.8207
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,mito green,1,376.7296
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,cell green,1,329.938
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,spindle red,1,1368.1576
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,cyto red,1,1003.7383
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,mito red,1,879.9649
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_006-22.tif,cell red,1,965.1701
