file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,spindle green,0,3708.1693
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,cyto green,0,1397.573
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,mito green,0,1665.0509
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,cell green,0,1692.2278
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,spindle red,0,8933.8208
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,cyto red,0,727.4796
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,mito red,0,2020.5695
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-03.tif,cell red,0,2939.3774
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,spindle green,1,1852.69
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,cyto green,1,863.0481
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,mito green,1,3406.5924
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,cell green,1,1779.5186
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,spindle red,1,8923.9344
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,cyto red,1,832.7
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,mito red,1,2198.5477
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_009.nd2-23.tif,cell red,1,3208.9657
